"","Federal_District_eng","Federal_District_rus","Region_eng","Region_rus","Settlement_eng","Settlement_rus","long_city","lat_city","oktmo","num_population","pr_location_eng","pr_location_rus","distance_pedestrian","duration_pedestrian","distance_masstransit","duration_masstransit","Date","pr_type_rus","pr_type_eng","agreement","Prime_Org_eng","Prime_Org_rus","actor_kprf","actor_ldpr","actor_naval","actor_jr","actor_yab","actor_trade","actor_other","pr_number_mean","pr_number_min","pr_number_max","pr_number_category","pr_arrest","pr_arrest_category","act_arrest","link_1","link_2","link_3","source_type_rus","source_type_eng"
"1271","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Nikolaevsk-na-Amure","Николаевск-на-Амуре",140.713795,53.14025,8631101,18159,"","",NA,NA,NA,NA,"2018-07-18","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,100,NA,NA,"several hundreds","","no",NA,"https://www.rosbalt.ru/russia/2018/07/18/1718200.html","","","СМИ","mass media"
"1272","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Sovetskaja Gavan'","Советская Гавань",140.285128,48.966446,8642101,23816,"","",NA,NA,NA,NA,"2018-07-03","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,75,50,100,"under 100","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"1273","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Solnechnyj","Солнечный",136.13757,51.265247,8644151,11577,"","",NA,NA,NA,NA,"2018-07-03","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,75,50,100,"under 100","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"1274","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"","",NA,NA,NA,NA,"2018-06-28","пикет","mass picket",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://hab.mk.ru/politics/2018/07/10/mitingi-protiv-povysheniya-pensionnogo-vozrasta-proshli-v-khabarovskom-krae-i-eao.html","","","СМИ","mass media"
"1275","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"Dinamo Park","Парк Динамо",843,607,843,607,"2018-07-01","митинг","rally",1,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,650,300,1000,"under 1000","","no",NA,"https://www.rbc.ru/politics/21/06/2018/5b2b54909a79470bb0847ecf","https://meduza.io/live/2018/07/01/protesty-protiv-pensionnoy-reformy-hronika","https://newsnn.ru/news/society/02-07-2018/aktsii-protiv-pensionnoy-reformy-provalilis-v-gorodah-rossii","СМИ","mass media"
"1276","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"","",NA,NA,NA,NA,"2018-07-03","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,300,NA,NA,"several hundreds","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","https://www.nakanune.ru/news/2018/06/25/22511560/","","СМИ","mass media"
"1277","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"Komsomol'skaya Square","Комсомольская Площадь",1510,1087,1708.65648239051,605,"2018-07-08","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,400,NA,NA,"several hundreds","","no",NA,"https://news.myseldon.com/ru/news/index/192486138","","","СМИ","mass media"
"1278","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"Komsomol'skaya Square","Комсомольская Площадь",1510,1087,1708.65648239051,605,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,1100,NA,NA,"more 1000","","no",NA,"https://news.myseldon.com/ru/news/index/192486138","","","СМИ","mass media"
"1279","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"Lenin Square","Площадь им. В.И. Ленина",15,11,15,11,"2018-09-09","митинг","rally",0,"Navalny","Навальный",NA,NA,1,NA,NA,NA,NA,150,NA,NA,"several hundreds","15","yes",1,"https://www.sibreal.org/a/29479625.html","https://vk.com/wall-114508112?day=10092018&w=wall-114508112_10187%2Fall","https://www.kommersant.ru/doc/3737084","СМИ","mass media"
"1280","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Habarovsk","Хабаровск",135.071917,48.480229,8701000,617473,"Komsomol'skaya Square","Комсомольская Площадь",1510,1087,1708.65648239051,605,"2018-09-22","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,125,100,150,"several hundreds","","no",NA,"https://mkset.ru/news/politics/23-09-2018/v-sterlitamake-miting-protiv-povysheniya-pensionnogo-vozrasta-proshel-na-pustyre","https://www.ng.ru/politics/2018-09-23/3_7316_kprf.html","https://www.leftfront.org/?p=7358","СМИ","mass media"
"1281","Far East","Дальневосточный","Habarovsk Region","Хабаровский край","Chegdomyn","Чегдомын",133.222393,51.101468,8614151,11750,"","",NA,NA,NA,NA,"2018-07-03","митинг","rally",1,"Trade Unions","Профсоюзы",NA,NA,NA,NA,NA,1,NA,75,50,100,"under 100","","no",NA,"https://www.solidarnost.org/longread/strana-mitingov","","","СМИ","mass media"
"1282","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Kondinskoe","Кондинское",67.41416,59.649643,71816151,2790,"","",NA,NA,NA,NA,"2018-08-16","митинг","rally",NA,"CPRF","КПРФ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://kprf-ugra.ru/archives/1292","","","блог","blog"
"1283","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Langepas","Лангепас",75.180725,61.253706,71872000,45804,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1284","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Megion","Мегион",76.102621,61.03289,71873000,48348,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1285","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Mezhdurechensk","Междуреченск",65.897517,61.588912,32725000,97060,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1286","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Neftejugansk","Нефтеюганск",72.616331,61.088212,71874000,127710,"","",NA,NA,NA,NA,"2018-07-14","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,1,NA,100,NA,NA,"several hundreds","","no",NA,"https://otr-online.ru/news/miting-protiv-pensionnoy-reformy-proveli-v-kalache-na-donu-107599.html","","","СМИ","mass media"
"1287","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Neftejugansk","Нефтеюганск",72.616331,61.088212,71874000,127710,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1288","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Neftejugansk","Нефтеюганск",72.616331,61.088212,71874000,127710,"","",NA,NA,NA,NA,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,100,NA,NA,"several hundreds","","no",NA,"http://pyt-yah-online.ru/articles/media/2018/7/14/nefteyugansk-i-pyit-yah-protiv-pensionnoj-reformyi/","","","СМИ","mass media"
"1289","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Nizhnevartovsk","Нижневартовск",76.558902,60.938545,71875000,276503,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1290","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Nizhnevartovsk","Нижневартовск",76.558902,60.938545,71875000,276503,"Pobedy Park","Парк Победы",997,718,2566.26773973342,1271,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,300,NA,NA,"several hundreds","","no",NA,"https://www.nakanune.ru/news/2018/07/23/22514327/","https://www.znak.com/2018-07-24/kprf_razreshili_provesti_mitingi_protiv_pensionnoy_reformy_v_semi_gorodah_hmao","https://rossaprimavera.ru/news/ea8dbfa4","СМИ","mass media"
"1291","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Nizhnevartovsk","Нижневартовск",76.558902,60.938545,71875000,276503,"Pobedy Park","Парк Победы",997,718,2566.26773973342,1271,"2018-09-02","митинг","rally",1,"CPRF","КПРФ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"http://www.ugrapro.ru/2018/09/02/v-nizhnevartovske-proshel-miting-protiv-povyisheniya-vozrasta-vyihoda-na-pensiyu/","","","СМИ","mass media"
"1292","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Nizhnevartovsk","Нижневартовск",76.558902,60.938545,71875000,276503,"Musy Dzhalilja Street, Amfiteatr (theatre)","ул. Мусы Джалиля, Амфитеатр",1504,1083,2036.70961609647,959,"2018-09-22","анонс","announcement",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,1,NA,NA,NA,"","","no",NA,"https://www.leftfront.org/?p=7358","https://vk.com/wall-26362316_824228","https://kprf-ugra.ru/archives/1319","блог","blog"
"1293","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Njagan'","Нягань",65.433393,62.14681,71879000,62508,"","",NA,NA,NA,NA,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,1,NA,NA,NA,200,NA,NA,"several hundreds","","no",NA,"https://www.nakanune.ru/news/2018/07/23/22514327/","https://fn-volga.ru/news/view/id/87511","","СМИ","mass media"
"1294","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Njagan'","Нягань",65.433393,62.14681,71879000,62508,"","",NA,NA,NA,NA,"2018-08-16","митинг","rally",NA,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://kprf-ugra.ru/archives/1292","","","блог","blog"
"1295","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Pokachi","Покачи",75.599753,61.741652,71884000,17987,"Dom Kul'tury (Culture Center) ""Oktjabr'""","Дом Культуры ""Октябрь""",0,0,0,0,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,50,NA,NA,"under 100","","no",NA,"https://www.nakanune.ru/news/2018/07/23/22514327/","https://www.znak.com/2018-07-24/kprf_razreshili_provesti_mitingi_protiv_pensionnoy_reformy_v_semi_gorodah_hmao","https://kprf-ugra.ru/archives/1009","и то и то","both"
"1296","Ural","","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Pyt'-Jah","Пыть-Ях",72.837281,60.758176,71885000,39831,"Administartion building","Мэрия",0,0,0,0,"2018-06-25","одиночный пикет","single picket",0,"Activists","Активисты",NA,NA,NA,NA,NA,NA,1,1,NA,NA,"less 50","1","yes",NA,"https://www.znak.com/2018-06-26/zhenchinu_vyshedshuyu_goloy_v_hmao_protiv_pensionnoy_reformy_pomestili_v_psihbolnicu","","","СМИ","mass media"
"1297","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Pyt'-Jah","Пыть-Ях",72.837281,60.758176,71885000,39831,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","1","yes",NA,"https://osurgut.com/news/detailview/22654","https://www.znak.com/2018-07-24/kprf_razreshili_provesti_mitingi_protiv_pensionnoy_reformy_v_semi_gorodah_hmao","","СМИ","mass media"
"1298","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Raduzhnyj","Радужный",77.458448,62.134265,71877000,43726,"","",NA,NA,NA,NA,"2018-07-29","анонс","announcement",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://www.nakanune.ru/news/2018/07/23/22514327/","https://www.znak.com/2018-07-24/kprf_razreshili_provesti_mitingi_protiv_pensionnoy_reformy_v_semi_gorodah_hmao","","СМИ","mass media"
"1299","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Sovetskiy","Советский",63.566802,61.370766,71824104,28087,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1300","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Sovetskiy","Советский",63.566802,61.370766,71824104,28087,"Kinoteatr ""Luch"" (cinema)","Кинотеатр ""Луч""",0,0,0,0,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,130,NA,NA,"several hundreds","","no",NA,"https://www.nakanune.ru/news/2018/07/23/22514327/","https://www.znak.com/2018-07-24/kprf_razreshili_provesti_mitingi_protiv_pensionnoy_reformy_v_semi_gorodah_hmao","https://ugra.aif.ru/society/zhiteli_sovetskogo_rayona_vyshli_na_miting","СМИ","mass media"
"1301","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Sovetskiy","Советский",63.566802,61.370766,71824104,28087,"Kinoteatr ""Luch"" (cinema)","Кинотеатр ""Луч""",0,0,0,0,"2018-09-22","митинг","rally",1,"CPRF","КПРФ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","no",NA,"https://vk.com/wall-26362316_824228","https://kprf-ugra.ru/archives/1332","https://kprf-ugra.ru/archives/1319","блог","blog"
"1302","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Surgut","Сургут",73.39623,61.254035,71876000,373940,"","",NA,NA,NA,NA,"2018-07-20","одиночный пикет","single picket",0,"LDPR","ЛДПР",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"less 50","","no",NA,"https://osurgut.com/news/detailview/22654","","","СМИ","mass media"
"1303","Ural","Уральский","Khanty-Mansiskii Autonomous Okrug — Jugra","Ханты-Мансийский автономный округ — Югра","Surgut","Сургут",73.39623,61.254035,71876000,373940,"«Avrora» Square","Площадь «Аврора»",0,0,0,0,"2018-07-28","митинг","rally",1,"CPRF","КПРФ",1,1,NA,NA,NA,1,NA,150,NA,600,"several hundreds","","no",NA,"https://kprf-ugra.ru/archives/977","https://www.znak.com/2018-07-24/kprf_razreshili_provesti_mitingi_protiv_pensionnoy_reformy_v_semi_gorodah_hmao","https://fn-volga.ru/news/view/id/87511","и то и то","both"
